Customer ID,Recency,Frequency,Monetary,Segment,x,y
AS-285,99,13,4938.4619999999995,2,-0.5133780865904646,-0.14493404372514293
AS-45,233,3,1616.334,3,-1.8913852779833333,0.3485310634516927
AS-630,33,11,2000.0100000000002,2,-0.6586908642933216,-0.8139037680578086
AS-90,21,4,435.204,2,-1.1747737881143163,-1.1602175957382677
AT-10435,12,24,13654.305499999999,1,1.238022351698758,0.007841925390261791
AT-10735,2,29,12984.1049,1,1.5134921515398825,0.028660562077117792
AT-435,28,12,1287.993,2,-0.6445139984483664,-0.8621566401599782
AT-735,69,5,403.65000000000003,2,-1.290318533429398,-0.8038694254520343
AW-10840,16,25,13200.25552,1,1.2429115449246562,0.03608671717199234
AW-10930,35,22,10230.95856,1,0.7292745497939217,-0.070749559227154
AW-840,56,7,1947.0,2,-0.9857157141830172,-0.7588198753975012
AW-930,37,6,782.0550000000001,2,-1.0814972566980543,-0.9796154402049693
AY-10555,14,16,5446.61044,2,0.01743113445584067,-0.6302328182534899
AY-555,35,11,3096.42,2,-0.5677988656237111,-0.7400544777813479
AZ-10750,70,18,9639.801,1,0.31095359805609113,0.038070037610587776
AZ-750,26,10,2231.277,2,-0.6727216859474608,-0.8751319800499106
BB-10990,14,30,9064.5327,1,1.1795883591804508,-0.0772460853309251
BB-11545,28,26,15797.57188,1,1.4920052896192175,0.2867286011520211
BB-1545,49,5,207.228,2,-1.2359675210905794,-0.9532468719658977
BB-990,50,7,822.288,2,-1.0647550304648847,-0.8619437917649327
BC-11125,33,28,14789.447,1,1.5036239212738178,0.3169510380160156
BC-1125,29,6,396.042,2,-1.0872606535739753,-1.0561871419185649
BD-11320,5,32,13390.267,1,1.7187172982790333,0.14775797283896663
BD-11500,19,27,13089.8495,1,1.3420319318068719,0.10156157846363184
BD-11560,7,19,9356.77974,1,0.5720843959821348,-0.3887414896807647
BD-11605,97,19,9202.66214,1,0.23464440320284224,0.22666560899463406
BD-11620,49,25,7849.0000199999995,1,0.6455182881803463,-0.027947317053092863
BD-11635,9,25,11230.6983,1,1.0918889460540318,-0.12019146584980527
BD-11725,4,30,10877.827,1,1.3777661575795823,-0.047353550034693014
BD-11770,35,26,10168.32526,1,0.9632427605888014,0.027265080980103155
BD-1320,5,6,1885.05,2,-0.8677473654775045,-1.1410784232858178
BD-1500,398,3,52.047,0,-2.624688900487365,1.4066516414805315
BD-1560,90,5,1564.02,2,-1.2620313890386807,-0.5948214245028709
BD-1605,275,5,689.64,3,-2.005539106694859,0.6396758881804957
BD-1620,117,11,2919.597,2,-0.8785009421073215,-0.1813419891630741
BD-1635,324,9,5689.263,3,-1.4949149414550909,1.3542997268011396
BD-1725,100,13,5078.400000000001,2,-0.5044554454915752,-0.13034628495899034
BD-1770,238,5,3405.066,3,-1.6295612519107998,0.5317736423490237
BE-11335,35,37,27158.0184,1,3.1419532938623185,1.2357599610857386
BE-11410,84,30,16552.06996,1,1.5976897493514235,0.8176162478884292
BE-11455,3,27,17643.5253,1,1.806939713220455,0.2397951316804267
BE-1335,572,5,1321.1490000000001,0,-3.0170985777741173,2.7328956972277556
BE-1410,21,7,1859.859,2,-0.8676463607075411,-1.006191581222177
BE-1455,146,2,1340.31,3,-1.6631067962136494,-0.2949754264031179
BF-1005,734,2,732.033,0,-3.832053990232577,3.7474936243864096
BF-1020,96,7,3006.996,2,-1.034734660155278,-0.4235641179430525
BF-1080,209,6,3808.17,3,-1.4293188388858622,0.378173582732406
BF-10975,35,22,8104.7792,1,0.5390676253080079,-0.1870759504637152
BF-11005,8,25,23347.83866,1,2.1794783029073983,0.5358235098224712
BF-11020,15,24,10201.2813,1,0.9183281387749135,-0.16028345649536707
BF-11080,25,21,10134.5617,1,0.6967195095136117,-0.17069937820240988
BF-11170,16,31,22314.84044,1,2.4176547084912037,0.6869211263080498
BF-11215,26,27,12968.9385,1,1.3060423066185896,0.14346717909552328
BF-11275,6,23,9578.59864,1,0.8350956971881714,-0.2820955979478086
BF-1170,193,6,904.9200000000001,3,-1.631503848053062,0.10842778841531867
BF-1215,117,5,398.91900000000004,2,-1.4633565452943984,-0.47141407947322195
BF-1275,128,7,1009.9739999999999,2,-1.3284637522262057,-0.31101466329474853
BF-975,22,8,1730.232,2,-0.8229460289561301,-0.980991768996433
BG-1035,600,1,124.416,0,-3.46442101186274,2.7600625547691164
BG-11035,28,33,19899.1474,1,2.2781800196270487,0.6886542634501468
BG-11695,9,19,10723.32038,1,0.6871421443577398,-0.3001129558913662
BG-11740,6,24,14689.3425,1,1.352193082828661,0.022881044500125194
BG-1695,44,5,488.84999999999997,2,-1.1927930540148617,-0.9724966469938758
BG-1740,16,4,692.454,2,-1.1337796277666117,-1.1808007986324711
BH-11710,23,31,23537.335,1,2.5018454616435695,0.8023264154901733
BH-1710,93,10,4583.286,2,-0.7032536190594333,-0.28203656679555333
BK-11260,26,27,13294.68736,1,1.3351836340066008,0.16128937699947798
BK-1260,40,6,291.564,2,-1.1361647558551862,-0.985656285593874
BM-11140,8,29,25312.292699999998,1,2.5947887164625056,0.7447430715145834
BM-1140,13,6,1857.69,2,-0.8989641070013448,-1.087122964693231
BM-11575,34,25,10351.33308,1,0.9233178498530177,0.004985811709798626
BM-11650,33,24,14920.99608,1,1.275820881117387,0.22270688121080462
BM-11785,2,36,18446.8529,1,2.4214366795179396,0.5050579671772809
BM-1575,40,9,1703.982,2,-0.8301320442464865,-0.8322997752956971
BM-1650,481,8,2537.1059999999998,0,-2.4013923154604258,2.244732893913429
BM-1785,48,9,2244.342,2,-0.8105608432285728,-0.7472835228325402
BN-11470,11,29,23378.10388,1,2.4109687443789043,0.6597154009329581
BN-11515,9,23,10272.22552,1,0.8863587815089924,-0.22335161738529993
BN-1470,22,7,2823.852,2,-0.7850041783008855,-0.9465185647708756
BN-1515,27,8,2606.8019999999997,2,-0.7625092285966351,-0.8983756109371309
BO-11350,111,20,7476.2547,1,0.0897477326957079,0.2546133133844471
BO-11425,5,21,12356.58552,1,0.9674234552465416,-0.1877601067881366
BO-1350,21,6,616.236,2,-1.038793080456926,-1.0995923695430028
BO-1425,1,8,2671.257,2,-0.6632434451048814,-1.0750693673956657
BP-1050,11,9,4981.542,2,-0.4326350974755431,-0.8539944811882537
BP-1095,11,6,1759.668,2,-0.9005408228231139,-1.1063489831616689
BP-11050,5,21,5403.78676,1,0.3454296133398665,-0.5681579245643557
BP-11095,2,32,8327.8696,1,1.276626224548172,-0.1500078505149588
BP-11155,32,24,13696.143460000001,1,1.1698423297400704,0.14876185234849945
BP-11185,1,28,15376.031719999999,1,1.6711760114152951,0.12723449110137003
BP-11230,39,23,12573.6136,1,0.9843555521193664,0.11050706610458093
BP-11290,12,29,12448.89978,1,1.4296515613368288,0.06869416038228407
BP-1155,261,6,1110.78,3,-1.8576253207211342,0.5910357876795579
BP-1185,4,10,1430.616,2,-0.6652333048634753,-1.0714313195668035
BP-1230,83,8,6134.988,2,-0.6482634117946637,-0.3171768298647603
BP-1290,369,4,383.34000000000003,0,-2.4308706630099963,1.2491226967292712
BS-11365,0,26,22551.02596,1,2.196857812233034,0.4621367039836153
BS-11380,28,23,18305.9783,1,1.5367275370735511,0.3478861455151514
BS-11590,35,23,11358.58602,1,0.890044367513046,0.016304942970503184
BS-11665,29,24,17468.881,1,1.5181379355014974,0.3343792199866321
BS-11755,1,29,17557.4595,1,1.926218269954968,0.2719439544070747
BS-11800,9,21,10887.2118,1,0.8215894644434885,-0.24042551596785844
BS-1365,37,5,957.63,2,-1.1256832449611927,-0.9953698244189728
BS-1380,131,5,469.458,3,-1.5073921394314707,-0.37051314976195604
BS-1590,237,5,819.4499999999999,3,-1.85727300338035,0.3833792531457048
BS-1665,152,7,5101.907999999999,3,-1.0487088066425863,0.07921814041733434
BS-1755,295,5,1679.76,3,-1.9888862995108405,0.832477716385129
BS-1800,11,9,6364.854,2,-0.3088847093029957,-0.7783114527751522
BT-11305,28,24,10321.82,1,0.8823616336067899,-0.06357851540308568
BT-11395,28,24,11347.529,1,0.9741210392232202,-0.007460471613561686
BT-11440,51,21,8263.9755,1,0.4358781472004869,-0.09282170873465445
BT-11485,30,29,8878.05054,1,1.0454746618021589,-0.0019044191524105899
BT-11530,33,25,13808.318,1,1.2361741043154568,0.18719098147610735
BT-11680,18,22,14087.7631,1,1.1354367238427245,0.02242559971914724
BT-1305,31,10,1305.96,2,-0.7734807804353081,-0.8910997025744525
BT-1395,33,4,448.848,2,-1.2167068975642539,-1.0762925660047842
BT-1440,93,10,2132.565,2,-0.9224938736459717,-0.416119107159249
BT-1485,97,9,2803.974,2,-0.936707369294332,-0.37701950383668287
BT-1530,352,7,1535.781,3,-2.08696096073598,1.2704192098684368
BT-1680,57,4,807.36,2,-1.2709419858355624,-0.8903207556941164
BV-11245,44,22,20681.678,1,1.6318253261449247,0.5634085391867502
BV-1245,128,3,684.264,3,-1.5971729571852422,-0.4302761350251455
BW-1065,22,5,9027.48,2,-0.34981644865003536,-0.6578296780342838
BW-11065,50,18,8409.0559,1,0.2727745917723339,-0.16789674273803398
BW-1110,184,10,1696.83,3,-1.2887233570697805,0.19081183605623012
BW-11110,54,35,30613.6165,1,3.262976982541553,1.5057994667420127
BW-11200,40,29,11862.36908,1,1.2764888687146254,0.230687480649716
BW-1200,133,4,3105.816,3,-1.3386300141628826,-0.23777139575408332
CA-11965,18,26,21110.5214,1,2.0032604645936134,0.5080924064519249
CA-12055,13,22,10691.028,1,0.8495472350196676,-0.19807248726797927
CA-12265,34,31,18472.6689,1,2.0092054539528412,0.6014781057940185
CA-12310,13,21,7166.23086,1,0.4743278365729408,-0.4162796585688217
CA-12775,93,26,18350.464,1,1.4866365407418347,0.8769515334549877
CA-1965,127,8,2883.141,2,-1.0974022051002046,-0.19010214492672692
CA-2055,258,3,1601.73,3,-1.9825952751325315,0.5210206956961461
CA-2265,105,7,3364.638,2,-1.0351054597434566,-0.3416130897108239
CA-2310,336,5,636.0600000000001,3,-2.2296969612445046,1.059568725744949
CA-2775,309,4,1485.897,3,-2.116468000623961,0.8935524749014999
CB-12025,9,25,11685.3186,1,1.13255904693953,-0.09531852244869782
CB-12415,26,23,12705.54736,1,1.0429081151890176,0.027615263598320366
CB-12535,42,27,18108.67284,1,1.708302067697739,0.53557431188844
CB-2025,22,5,1840.8899999999999,2,-0.9927251360155375,-1.0510185574507214
CB-2415,516,4,1232.568,0,-2.8835319186410997,2.3145224005691505
CB-2535,7,2,147.12,2,-1.2699853360495343,-1.3237414314281357
CC-12100,51,25,11500.12324,1,0.9649536325626658,0.1856740804678551
CC-12145,82,24,12190.6666,1,0.8553560738376077,0.4129722822745905
CC-12220,20,32,7308.7328,1,1.1207242224731626,-0.08099849988018724
CC-12370,43,30,28229.8514,1,2.789819929789821,1.1723314310367023
CC-12430,0,29,13997.592560000001,1,1.6113505247526454,0.07024686734997392
CC-12475,16,30,17159.80046,1,1.8965946144779555,0.37952097816613656
CC-12550,27,25,7908.65034,1,0.7299696825247075,-0.1771777624407706
CC-12610,16,29,16822.64,1,1.8065395726644757,0.33571408491036614
CC-12670,16,28,9969.0279,1,1.1335260804380503,-0.06461743519944872
CC-12685,54,20,12798.5442,1,0.770857095313075,0.1507054823014553
CC-2100,60,5,1020.048,2,-1.2028106106935939,-0.832529296667265
CC-2145,504,6,1158.18,0,-2.727247259562334,2.2779946774599265
CC-2220,21,12,4174.182,2,-0.3611440093906131,-0.7527698255998343
CC-2370,6,9,6957.225,2,-0.23791079468816112,-0.7805596942399551
CC-2430,471,2,1041.57,0,-2.858577824268929,1.9414323705895793
CC-2475,55,7,3709.881,2,-0.8244131350336193,-0.6693016158236195
CC-2550,271,5,1433.3999999999999,3,-1.9246181503434163,0.6526419064869394
CC-2610,344,3,782.3879999999999,3,-2.365161339583752,1.072306209607375
CC-2670,146,6,1527.5819999999999,3,-1.406782184345565,-0.18328810069867388
CC-2685,131,5,4019.4120000000003,3,-1.1898150595719108,-0.1762899597316494
CD-11920,2,27,18296.7474,1,1.8689727713838986,0.26860232530711
CD-11980,1,23,11848.16246,1,1.0561104287085266,-0.19258216030456507
CD-12280,41,24,16779.54838,1,1.4133168950560755,0.3798433677894983
CD-12790,76,25,13468.1145,1,1.0511055993189728,0.46663440724417116
CD-1920,314,4,1821.219,3,-2.104450971145955,0.9465561610365114
CD-1980,6,7,1380.228,2,-0.8566117876575271,-1.136406079805703
CD-2280,12,7,1205.04,2,-0.8938608644391869,-1.1044015989916323
CD-2790,131,7,1030.788,3,-1.3373901660572765,-0.2890812622065311
CG-12040,21,19,3596.268,2,0.0064059674528072034,-0.6068658983122998
CG-12520,28,18,13545.47002,1,0.8113906943750901,-0.03936999457718084
CG-2040,378,5,518.94,0,-2.3912123885288072,1.3442858314527102
CG-2520,119,7,1116.204,2,-1.2865951993745726,-0.3675865740494723
CH-12070,89,21,11122.55656,1,0.554951988660816,0.32697418424298585
CH-2070,306,8,4545.6179999999995,3,-1.592387138029536,1.1416010617743795
CJ-11875,13,23,12538.83296,1,1.074743765713258,-0.0716160177665062
CJ-12010,33,26,19356.0046,1,1.7923601653120314,0.5160734020900068
CJ-1875,32,6,1431.432,2,-1.005423614308022,-0.9787447997995091
CJ-2010,46,3,223.56,2,-1.343503721969892,-1.0238686608693808
CK-12205,4,38,13625.20784,1,2.1026881585490296,0.3058424851121906
CK-12325,61,27,9927.89832,1,0.9081274553096113,0.21969150448305272
CK-12595,43,33,16480.86618,1,1.9184402012762523,0.6056082674395137
CK-12760,57,26,6574.8044,1,0.5626531045388166,-0.016847713976438233
CK-2205,79,5,950.697,2,-1.2773413992502716,-0.7046242263307836
CK-2325,0,8,3125.295,2,-0.6190292952519268,-1.0571598280217744
CK-2595,215,3,662.28,3,-1.9120039216039442,0.17156555008510777
CK-2760,37,12,4015.95,2,-0.4328376233274326,-0.6505222017549174
CL-11890,13,31,17622.41136,1,2.0086608125564904,0.40939681237102177
CL-12565,5,30,17008.13588,1,1.922584331788518,0.29497618560728794
CL-12700,8,31,17943.6508,1,2.05537943567105,0.39231456559203925
CL-1890,92,9,560.745,2,-1.119404788913622,-0.534407580254259
CL-2565,42,6,2775.636,2,-0.9211332202247936,-0.8358859720242002
CL-2700,141,4,1432.374,3,-1.5171044144533954,-0.2738754976773418
CM-11815,40,23,14362.8004,1,1.140819152302763,0.2153276456593
CM-11830,6,24,16828.819,1,1.5435895626980203,0.13993494176889956
CM-11935,36,18,9689.0124,1,0.43762482667756136,-0.1949100828829073
CM-12115,8,20,14657.9493,1,1.1026210266929526,-0.06641483234975619
CM-12160,26,26,17910.03942,1,1.6881778441185011,0.3884417075250389
CM-12190,0,25,11375.05222,1,1.13716804540469,-0.17467756102526794
CM-12235,42,22,11377.591,1,0.8066787162633177,0.040505202103379885
CM-12385,37,25,21882.96992,1,1.9441437945899522,0.6566932132099969
CM-12445,15,25,11971.70808,1,1.1366024568287774,-0.038060460711677124
CM-12655,27,18,14188.72268,1,0.8725318915051136,-0.011108243634998741
CM-12715,41,19,8392.5789,1,0.3635586772862768,-0.20582178345766405
CM-1815,61,5,431.874,2,-1.25902449890486,-0.857777613337399
CM-1830,113,13,4777.407,2,-0.5781319622131543,-0.05670396143102059
CM-1935,48,7,459.294,2,-1.090036006681168,-0.8956668169857709
CM-2115,20,3,1907.3700000000001,2,-1.0993712635420751,-1.1119651301823565
CM-2160,49,5,2245.92,2,-1.0535871713471614,-0.8417070425119764
CM-2190,152,4,1451.49,3,-1.554951860336196,-0.19658263233827888
CM-2235,51,5,243.03,2,-1.2399569748329404,-0.9374250009550567
CM-2385,574,4,580.614,0,-3.1504315832982632,2.6808826823425633
CM-2445,348,4,1741.578,3,-2.233844416311441,1.1778714334831455
CM-2655,50,12,1389.834,2,-0.7145184614160771,-0.7040907677970198
CM-2715,117,7,2838.264,2,-1.1253483049002793,-0.2872332367975993
CP-12085,69,23,14183.8819,1,1.020525098612025,0.4065535727705807
CP-12340,8,30,20109.46928,1,2.1892396171858666,0.48544932124368445
CP-2085,142,10,5585.7,3,-0.7897890925384898,0.11245270484526765
CP-2340,463,4,5044.65,0,-2.3519095160235772,2.1557150843120447
CR-12580,22,20,8700.3125,1,0.5193078905246132,-0.2953242421357049
CR-12625,43,28,17271.20568,1,1.6896793786381412,0.5220471507768496
CR-12730,22,24,19487.96376,1,1.7239370412105641,0.39632538037830345
CR-12820,60,24,14470.55056,1,1.1384284407346164,0.3852140757309651
CR-2580,34,5,3057.2639999999997,2,-0.9270626311956879,-0.9012904053823708
CR-2625,139,9,5079.897,3,-0.8841423865456141,0.03862449425889381
CR-2730,5,11,1359.576,2,-0.6152918098807291,-1.0430261266419563
CR-2820,55,8,1188.012,2,-0.9901254150331136,-0.7819164176410316
CS-11845,15,26,20471.0526,1,1.95684233457282,0.4523114938794567
CS-11860,77,21,10555.92482,1,0.5474150960579558,0.21279438419122496
CS-11950,25,31,14222.97134,1,1.6613949420660081,0.3065870094261489
CS-12130,11,22,10981.231,1,0.8827009303042052,-0.1960581465797871
CS-12175,60,29,16706.0963,1,1.6378834184263824,0.6343258119167046
CS-12250,26,30,12496.1053,1,1.443421404434623,0.19367883115822343
CS-12355,6,31,9240.896999999999,1,1.2840277881125055,-0.09768895014853841
CS-12400,1,23,10221.36436,1,0.9105778978309208,-0.28158667036786217
CS-12460,6,23,20084.21728,1,1.7749229991220443,0.29268220635688114
CS-12490,2,30,11110.4965,1,1.4057729352071304,-0.04848695151544399
CS-12505,27,16,11535.2464,1,0.5153675756776253,-0.2070045227041276
CS-1845,24,8,1593.3120000000001,2,-0.8423871049976822,-0.9746197719356247
CS-1860,50,9,1618.674,2,-0.873725066845333,-0.7676516456946751
CS-1950,135,5,714.072,3,-1.4998936602834354,-0.32940377688783373
CS-2130,305,4,1367.268,3,-2.1126959257292937,0.859335926158611
CS-2175,57,5,3340.098,2,-0.9844716936389972,-0.7263905949882064
CS-2250,2,4,1917.624,2,-0.9738305652950908,-1.2108115885472839
CS-2355,55,9,1307.16,2,-0.91957365704241,-0.7500373058290644
CS-2400,11,5,2293.17,2,-0.9127068436548734,-1.1025206562368863
CS-2460,202,8,2671.227,3,-1.3860705159960378,0.3181696448327185
CS-2490,169,3,1664.13,3,-1.656956433444647,-0.09247286185659215
CS-2505,50,7,1894.5,2,-0.9688354901129878,-0.8032815006398153
CT-11995,28,27,13715.79704,1,1.365663609406663,0.19819199631093826
CT-1995,783,2,422.778,0,-4.035930705531192,4.070219561222369
CV-12295,39,20,9042.26818,1,0.48876467088989084,-0.15877907115639253
CV-12805,4,20,9764.1306,1,0.6792070589793359,-0.3618890133137564
CV-2295,85,9,1283.241,2,-1.0295976755023055,-0.5433995831960446
CV-2805,257,7,5088.852,3,-1.4274716188496777,0.8063161092251168
CW-11905,8,25,12917.6316,1,1.2463972825771732,-0.03482841633483261
CW-1905,384,4,1436.31,0,-2.3906146206352465,1.4107054129147116
CY-12745,60,31,13928.4683,1,1.5091839068197246,0.533078410068038
CY-2745,492,4,293.034,0,-2.8812747630681197,2.096762024457971
Co-12640,4,25,12279.23076,1,1.2036708329443588,-0.09748244478949311
Co-2640,362,5,767.637,3,-2.3114258216890784,1.2469876804421152
DA-13450,13,25,13035.368260000001,1,1.238949238170433,0.006270856718029323
DA-3450,14,4,2212.05,2,-0.9906450597891369,-1.1115245637729942
DB-12910,2,27,12338.2837,1,1.33593163837339,-0.05739396295290222
DB-12970,217,11,9166.2092,3,-0.6792963137349436,0.8535738801732452
DB-13060,16,26,23476.91166,1,2.222148816516637,0.6236979972626489
DB-13120,5,16,5602.59462,2,0.06375067095267237,-0.6840826048463394
DB-13210,7,27,13743.5959,1,1.4436694471049707,0.05415045637052959
DB-13270,9,25,11690.3695,1,1.1330108978853908,-0.09504218030158151
